Seria pomiarowa: 2
Opis serii pomiarowej: Wychylanie panelu, obrÃ³t dokoÅ‚a osi, duÅ¼e nasÅ‚onecznienie
Data: 15.09.2021, Godzina poczatkowa: 09:00, Godzina koncowa: 19:00, Pogoda: 
Pomiar,Czas w ms, Dzielnik, Panel, Temperatura, SredniaFoto
413,823811,1.85,5.65,22.62,4.68
414,825414,1.45,4.43,22.62,4.70
415,827020,1.03,3.15,22.62,4.67
416,828623,1.79,5.46,22.62,4.70
417,830227,1.67,5.10,22.62,4.68
418,831830,1.50,4.58,22.62,4.70
419,833325,0.75,2.30,22.62,4.70
420,834928,1.20,3.67,22.62,4.71
421,836531,1.56,4.77,22.62,4.70
422,838134,1.02,3.10,22.62,4.70
423,839738,1.47,4.47,22.62,4.69
424,841340,0.92,2.80,22.62,4.68
425,842944,0.86,2.61,22.62,4.70
426,844548,1.58,4.82,22.62,4.70
427,846150,2.03,6.20,22.62,4.74
428,847754,1.38,4.22,22.62,4.69
429,849356,1.41,4.29,22.62,4.70
430,850960,0.31,0.94,22.62,4.73
431,852458,0.71,2.18,22.62,4.71
432,854061,1.52,4.65,22.62,4.69
433,855664,1.21,3.70,22.62,4.70
434,857268,2.17,6.63,22.62,4.70
435,858870,1.71,5.22,22.62,4.70
436,860474,0.97,2.97,22.62,4.69
437,862077,1.12,3.41,22.62,4.68
438,863680,1.13,3.46,22.62,4.68
439,865284,0.62,1.89,22.62,4.68
440,866779,1.54,4.71,22.62,4.68
441,868382,2.25,6.86,22.62,4.67
442,869985,1.66,5.07,22.62,4.68
443,871588,1.59,4.86,22.62,4.68
444,873192,1.41,4.31,22.62,4.66
445,874795,1.34,4.10,22.62,4.68
446,876400,1.62,4.93,22.62,4.68
447,878004,2.25,6.87,22.62,4.66
448,879607,1.52,4.64,22.56,4.68
449,881210,1.47,4.47,22.56,4.68
450,882813,1.41,4.29,22.62,4.68
451,884417,1.80,5.50,22.62,4.68
452,886020,1.45,4.43,22.56,4.68
453,887623,1.50,4.56,22.56,4.67
454,889227,0.46,1.42,22.56,4.65
455,890829,1.54,4.71,22.56,4.68
456,892433,2.22,6.77,22.56,4.67
457,894035,1.32,4.02,22.56,4.68
458,895639,1.15,3.50,22.56,4.66
459,897243,1.65,5.02,22.56,4.67
460,898738,0.31,0.95,22.56,4.69
472,937874,2.70,8.23,22.50,4.67
473,939480,1.50,4.58,22.50,4.67
474,941083,1.85,5.63,22.50,4.67
475,942686,2.39,7.27,22.50,4.67
476,944289,1.21,3.68,22.50,4.68
478,947331,1.66,5.07,22.50,4.70
482,957785,1.53,4.68,22.50,4.69
488,975435,1.47,4.47,22.50,4.68
490,978693,1.47,4.47,22.50,4.65
491,980188,1.16,3.53,22.50,4.65
494,986835,1.56,4.76,22.50,4.67
498,997307,1.47,4.49,22.50,4.67
504,1014965,1.44,4.40,22.50,4.68
505,1016462,2.42,7.38,22.50,4.68
506,1018065,1.40,4.26,22.50,4.69
513,1039226,2.40,7.33,22.44,4.69
521,1063993,1.67,5.10,22.44,4.69
523,1067252,1.22,3.71,22.50,4.70
524,1068857,0.41,1.25,22.50,4.69
528,1081309,1.39,4.23,22.50,4.71
535,1102589,1.39,4.23,22.50,4.69
536,1104193,1.38,4.20,22.50,4.70
537,1105798,1.12,3.43,22.50,4.68
538,1107294,0.95,2.89,22.50,4.72
539,1108790,1.07,3.26,22.50,4.69
540,1110394,1.54,4.70,22.50,4.70
550,1142461,1.52,4.64,22.50,4.69
554,1152923,0.88,2.68,22.50,4.74
555,1154528,1.56,4.77,22.50,4.69
556,1156131,1.40,4.28,22.50,4.70
557,1157736,1.47,4.49,22.56,4.69
565,1182613,1.43,4.37,22.56,4.68
571,1200168,1.56,4.77,22.56,4.70
575,1210631,1.43,4.37,22.56,4.70
577,1213891,1.48,4.52,22.56,4.72
578,1215496,1.44,4.40,22.56,4.70
583,1229453,0.46,1.40,22.56,4.69
584,1231057,1.50,4.56,22.56,4.70
585,1232662,1.20,3.67,22.56,4.69
586,1234266,1.44,4.40,22.56,4.70
587,1235870,1.68,5.13,22.56,4.70
588,1237475,2.09,6.38,22.56,4.70
589,1238971,2.36,7.20,22.62,4.69
590,1240576,1.01,3.09,22.62,4.69
591,1242179,1.59,4.86,22.62,4.70
592,1243784,0.96,2.92,22.62,4.69
593,1245390,1.49,4.53,22.56,4.72
594,1246995,2.28,6.95,22.62,4.70
595,1248491,1.91,5.83,22.62,4.70
596,1250096,1.72,5.25,22.62,4.69
597,1251700,1.70,5.19,22.62,4.70
598,1253304,1.40,4.28,22.62,4.67
599,1254908,2.09,6.37,22.62,4.71
600,1256513,1.53,4.68,22.62,4.70
601,1258117,1.31,4.00,22.62,4.69
602,1259721,1.49,4.55,22.62,4.71
603,1261326,0.48,1.46,22.62,4.69
604,1262929,2.15,6.54,22.62,4.70
605,1264534,1.87,5.71,22.62,4.70
606,1266139,1.66,5.07,22.62,4.71
607,1267742,0.50,1.54,22.62,4.70
608,1269345,1.53,4.68,22.62,4.70
609,1270949,1.23,3.74,22.62,4.68
610,1272553,0.47,1.45,22.62,4.69
611,1274158,2.32,7.07,22.62,4.71
612,1275762,1.48,4.52,22.62,4.70
613,1277366,1.33,4.07,22.62,4.69
614,1278970,0.67,2.04,22.62,4.69
615,1280575,2.17,6.60,22.62,4.71
616,1282180,1.64,5.01,22.62,4.70
617,1283783,1.24,3.79,22.62,4.69
618,1285388,1.94,5.92,22.62,4.70
619,1286884,1.14,3.49,22.62,4.69
620,1288488,1.51,4.61,22.62,4.70
