Seria pomiarowa: Próba działania zapisywania
Opis serii pomiarowej: Próba działania zapisywania
Data: 19.09.2021, Godzina poczatkowa: 14:41, Godzina koncowa: 15:00, Pogoda: 
Pomiar,Czas w ms, Dzielnik, Panel, Temperatura, SredniaFoto
654,1004625,0.70,2.15,21.94,4.63
655,1006230,2.48,7.57,21.94,4.63
656,1007726,2.06,6.29,21.94,4.64
657,1009222,2.13,6.48,21.94,4.64
658,1010718,2.06,6.29,21.94,4.63
659,1012214,2.07,6.31,21.94,4.63
660,1013710,1.93,5.89,21.94,4.63
661,1015206,2.25,6.86,21.94,4.64
662,1016702,1.54,4.70,21.94,4.64
663,1018307,2.10,6.40,21.94,4.63
664,1019803,0.79,2.41,21.94,4.59
665,1021410,0.57,1.74,21.94,4.61
666,1022906,1.30,3.95,21.94,4.63
667,1024402,1.05,3.19,21.94,4.62
668,1026007,2.24,6.84,21.94,4.63
669,1027503,1.86,5.66,21.94,4.63
670,1028999,2.59,7.90,21.94,4.65
671,1030603,1.91,5.83,21.94,4.61
672,1032099,2.10,6.40,21.94,4.63
673,1033595,2.56,7.81,21.94,4.63
674,1035091,2.12,6.45,21.94,4.65
675,1036588,2.13,6.48,21.94,4.64
676,1038084,2.04,6.23,21.94,4.63
677,1039688,2.09,6.38,21.94,4.63
678,1041184,2.08,6.34,21.94,4.63
679,1042680,2.23,6.81,21.94,4.62
680,1044179,2.08,6.34,21.94,4.63
681,1045676,2.17,6.62,21.94,4.63
682,1047279,0.90,2.76,21.87,4.63
683,1048775,0.67,2.04,21.94,4.61
684,1050380,2.29,6.98,21.94,4.63
685,1051876,1.84,5.61,21.87,4.63
686,1053480,2.11,6.44,21.87,4.60
687,1055084,2.59,7.90,21.94,4.65
688,1056689,2.25,6.86,21.94,4.63
689,1058185,2.30,7.02,21.94,4.62
690,1059681,1.83,5.59,21.94,4.62
691,1061177,2.37,7.23,21.94,4.63
692,1062781,0.94,2.88,21.87,4.57
693,1064385,2.61,7.98,21.87,4.62
694,1065881,2.23,6.81,21.94,4.62
695,1067380,2.52,7.69,21.87,4.62
696,1068876,2.36,7.19,21.94,4.62
697,1070372,1.83,5.59,21.87,4.61
698,1071868,1.82,5.56,21.94,4.61
699,1073364,1.89,5.75,21.94,4.64
700,1074861,3.46,10.54,21.94,4.61
701,1076359,3.25,9.90,21.87,4.61
702,1077855,2.15,6.54,21.94,4.61
703,1079351,1.51,4.59,21.94,4.61
704,1080954,2.43,7.42,21.94,4.60
705,1082450,2.22,6.77,21.94,4.60
706,1083947,2.22,6.77,21.94,4.60
707,1085444,2.21,6.75,21.94,4.62
708,1086940,2.57,7.83,21.94,4.60
709,1088543,2.74,8.36,21.94,4.61
710,1090042,2.63,8.03,21.87,4.59
711,1091647,2.07,6.31,21.87,4.59
712,1093143,2.45,7.48,21.94,4.60
713,1094747,2.22,6.78,21.94,4.60
714,1096243,2.23,6.81,21.94,4.60
715,1097739,2.25,6.86,21.94,4.60
716,1099236,2.75,8.39,21.94,4.61
717,1100839,2.21,6.75,21.94,4.61
718,1102336,2.27,6.92,21.94,4.60
719,1103832,2.36,7.19,21.94,4.59
720,1105328,2.18,6.66,21.94,4.60
721,1106824,2.34,7.14,21.94,4.61
722,1108320,2.15,6.54,21.94,4.60
723,1109817,2.21,6.75,21.87,4.59
724,1111313,2.01,6.14,21.94,4.60
725,1112811,2.22,6.77,21.94,4.60
726,1114308,2.17,6.63,21.94,4.60
727,1115804,2.23,6.81,21.94,4.60
728,1117300,2.12,6.47,21.94,4.60
729,1118796,1.81,5.52,21.94,4.60
730,1120292,2.37,7.22,21.94,4.60
731,1121788,2.24,6.84,21.94,4.59
732,1123284,2.20,6.72,21.94,4.60
733,1124781,1.99,6.08,21.94,4.59
734,1126277,2.37,7.22,21.94,4.59
735,1127773,2.07,6.31,21.94,4.60
736,1129269,2.26,6.90,21.94,4.58
737,1130765,2.09,6.37,21.94,4.59
738,1132261,2.28,6.95,21.94,4.58
739,1133757,3.12,9.51,21.94,4.58
740,1135256,2.40,7.33,21.94,4.58
741,1136752,2.28,6.96,21.94,4.59
742,1138248,2.30,7.01,21.87,4.59
743,1139744,1.98,6.05,21.94,4.57
744,1141240,2.31,7.04,21.94,4.57
745,1142736,2.33,7.10,21.94,4.57
746,1144233,1.94,5.92,21.94,4.55
747,1145730,2.25,6.86,21.94,4.57
748,1147333,1.52,4.64,21.94,4.58
749,1148938,2.77,8.44,21.87,4.57
750,1150541,2.62,8.01,21.94,4.58
751,1152038,2.01,6.14,21.94,4.58
752,1153534,3.19,9.73,21.87,4.60
753,1155138,2.30,7.01,21.87,4.56
754,1156634,1.36,4.16,21.94,4.49
755,1158133,1.10,3.35,21.94,4.56
756,1159738,2.47,7.53,21.87,4.56
757,1161234,2.44,7.44,21.94,4.57
